row,run,allocator,lib,throughput,steady,post_rss,peak_rss,minor_faults,work_ms,tail_ms,remote_live,rounded_live,log
small_phase_remote90,7,system,system,957098.899,1068810.090,15532032,2996830208,731540,1496.992,17.053,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run7_system.log
small_phase_remote90,8,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,3757875.797,3927518.336,3888816128,3893100544,947012,407.382,15.101,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run8_hz3.log
small_phase_remote90,8,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,3708912.072,3886851.508,3205206016,3205365760,779318,411.644,19.106,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run8_hz4.log
small_phase_remote90,8,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,2724239.987,5393986.482,3279945728,3279945728,798117,296.627,266.510,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run8_mimalloc.log
small_phase_remote90,8,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,3024030.870,3493139.624,3298287616,3299475456,800991,458.041,68.447,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run8_tcmalloc.log
small_phase_remote90,8,system,system,948093.884,1054431.318,15396864,2996699136,731541,1517.406,17.090,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run8_system.log
small_phase_remote90,8,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,3424737.765,4817052.892,18530304,3985637376,969835,332.153,10.729,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run8_hz8.log
small_phase_remote90,9,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,3660397.616,3860598.237,3205226496,3205496832,779283,414.444,21.877,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run9_hz4.log
small_phase_remote90,9,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,2743087.272,5477299.570,3279945728,3279945728,798116,292.115,268.193,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run9_mimalloc.log
small_phase_remote90,9,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,2999053.248,3453769.783,3298639872,3299475456,801004,463.262,67.911,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run9_tcmalloc.log
small_phase_remote90,9,system,system,965681.507,1070018.390,15527936,2996830208,731542,1495.301,17.008,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run9_system.log
small_phase_remote90,9,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,3454846.906,4710483.137,18526208,3985899520,969831,339.668,9.992,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run9_hz8.log
small_phase_remote90,9,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,3725761.558,3895537.642,3889111040,3893493760,947006,410.726,16.248,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run9_hz3.log
small_phase_remote90,10,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,2774756.468,5579476.106,3279945728,3279945728,798114,286.765,266.077,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run10_mimalloc.log
small_phase_remote90,10,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,3029391.774,3490732.323,3298369536,3299737600,801013,458.357,67.436,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run10_tcmalloc.log
small_phase_remote90,10,system,system,942588.131,1047022.139,15458304,2996830208,731539,1528.143,18.365,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run10_system.log
small_phase_remote90,10,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,3431035.566,4855521.161,18558976,3986161664,969835,329.522,10.711,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run10_hz8.log
small_phase_remote90,10,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,3698161.033,3866988.520,3889045504,3893362688,946997,413.759,16.765,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run10_hz3.log
small_phase_remote90,10,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,3689242.411,3890293.263,3204702208,3204972544,779223,411.280,21.148,1440700,3947889632,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/small_phase_remote90_run10_hz4.log
main_local0,1,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,111870713.254,120597203.381,4456448,4456448,587,13.267,1.191,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run1_hz8.log
main_local0,1,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,224560205.854,586266559.282,15933440,20054016,4328,2.729,4.255,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run1_hz3.log
main_local0,1,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,43832592.590,44812618.696,178630656,178913280,43392,35.704,0.680,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run1_hz4.log
main_local0,1,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,8811839.874,8860776.746,29360128,29360128,6773,180.571,18.973,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run1_mimalloc.log
main_local0,1,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,482586324.891,619799014.675,9568256,9568256,706,2.581,0.671,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run1_tcmalloc.log
main_local0,1,system,system,200846845.619,212867494.109,2097152,2097152,330,7.516,0.789,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run1_system.log
main_local0,2,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,208842986.361,513363328.725,15638528,19922944,4324,3.117,4.556,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run2_hz3.log
main_local0,2,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,42922680.425,44324045.562,178491392,178651136,43396,36.098,1.376,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run2_hz4.log
main_local0,2,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,8821756.450,8869417.413,29360128,29360128,6798,180.395,14.859,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run2_mimalloc.log
main_local0,2,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,494385938.675,700664974.853,9568256,9568256,715,2.284,0.337,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run2_tcmalloc.log
main_local0,2,system,system,178985932.824,189854957.932,2359296,2359296,348,8.427,0.697,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run2_system.log
main_local0,2,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,114045518.132,125757195.866,3272704,3407872,559,12.723,1.396,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run2_hz8.log
main_local0,3,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,43590692.875,44671945.011,178483200,178782208,43393,35.817,1.799,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run3_hz4.log
main_local0,3,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,8764757.908,8823548.210,29360128,29360128,6793,181.333,21.407,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run3_mimalloc.log
main_local0,3,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,346408148.039,697482306.836,9830400,9830400,696,2.294,2.213,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run3_tcmalloc.log
main_local0,3,system,system,157313355.324,162034849.848,2228224,2228224,342,9.874,2.086,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run3_system.log
main_local0,3,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,112634889.079,125623455.469,4587520,4587520,593,12.736,1.556,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run3_hz8.log
main_local0,3,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,235804182.901,629319689.682,15499264,19791872,4316,2.542,3.956,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run3_hz3.log
main_local0,4,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,8765182.220,8813277.383,29360128,29360128,6800,181.544,16.923,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run4_mimalloc.log
main_local0,4,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,581540099.916,712735514.542,9961472,9961472,706,2.245,0.164,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run4_tcmalloc.log
main_local0,4,system,system,199100042.919,221333659.800,2097152,2097152,351,7.229,0.560,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run4_system.log
main_local0,4,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,116014302.533,129156081.250,4456448,4456448,587,12.388,1.408,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run4_hz8.log
main_local0,4,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,209362645.150,581087279.673,15757312,20054016,4316,2.753,4.537,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run4_hz3.log
main_local0,4,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,43074762.712,43901071.131,178626560,178782208,43393,36.446,2.402,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run4_hz4.log
main_local0,5,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,562865180.773,747785153.847,9830400,9830400,721,2.140,0.161,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run5_tcmalloc.log
main_local0,5,system,system,181425004.969,194986316.835,1966080,1966080,349,8.206,0.621,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run5_system.log
main_local0,5,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,108439537.435,119664791.993,4190208,4325376,579,13.371,1.785,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run5_hz8.log
main_local0,5,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,235675079.481,635442353.265,15622144,19922944,4316,2.518,3.905,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run5_hz3.log
main_local0,5,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,44212192.883,45222710.970,178483200,178782208,43398,35.380,1.901,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run5_hz4.log
main_local0,5,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,8810952.538,8857655.859,29360128,29360128,6804,180.635,16.804,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run5_mimalloc.log
main_local0,6,system,system,200824106.825,217934660.465,2097152,2097152,335,7.342,0.599,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run6_system.log
main_local0,6,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,109479643.937,120615876.728,4194304,4325376,585,13.265,1.790,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run6_hz8.log
main_local0,6,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,233487337.690,612050353.383,15671296,20054016,4320,2.614,3.979,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run6_hz3.log
main_local0,6,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,43948467.675,44868647.595,178880512,179175424,43395,35.660,1.310,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run6_hz4.log
main_local0,6,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,8865807.596,8912920.698,29360128,29360128,6776,179.515,16.437,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run6_mimalloc.log
main_local0,6,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,344501868.600,703287738.310,10092544,10092544,698,2.275,2.108,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run6_tcmalloc.log
main_local0,7,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,106564861.702,117215310.019,4194304,4194304,593,13.650,1.761,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run7_hz8.log
main_local0,7,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,218666641.884,564042236.893,15626240,19922944,4315,2.837,4.470,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run7_hz3.log
main_local0,7,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,43638456.695,44724476.817,179044352,179044352,43394,35.775,1.797,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run7_hz4.log
main_local0,7,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,8737296.169,8785965.549,29360128,29360128,6773,182.109,17.784,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run7_mimalloc.log
main_local0,7,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,568087002.524,741500779.039,9961472,9961472,703,2.158,0.297,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run7_tcmalloc.log
main_local0,7,system,system,210236383.219,232547931.762,2097152,2097152,334,6.880,0.922,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run7_system.log
main_local0,8,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,222147710.178,551472932.502,15499264,19791872,4316,2.901,4.238,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run8_hz3.log
main_local0,8,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,43613608.831,44328400.081,178892800,178913280,43402,36.094,1.362,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run8_hz4.log
main_local0,8,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,8876535.365,8927583.665,29360128,29360128,6805,179.220,17.952,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run8_mimalloc.log
main_local0,8,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,575118780.001,679587320.600,10092544,10092544,698,2.354,0.194,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run8_tcmalloc.log
main_local0,8,system,system,203688363.424,226318812.765,2097152,2097152,350,7.070,1.081,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run8_system.log
main_local0,8,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,108538963.792,119318073.347,3932160,3932160,573,13.410,2.226,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run8_hz8.log
main_local0,9,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,41418857.856,42040200.416,179027968,179044352,43394,38.059,2.438,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run9_hz4.log
main_local0,9,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,8867034.359,8915762.533,29360128,29360128,6796,179.457,17.625,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run9_mimalloc.log
main_local0,9,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,440922575.374,568524022.805,9830400,9830400,696,2.814,0.447,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run9_tcmalloc.log
main_local0,9,system,system,181761567.221,196561911.044,2097152,2097152,331,8.140,0.547,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run9_system.log
main_local0,9,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,105727202.935,117893291.098,3538944,3538944,573,13.572,2.251,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run9_hz8.log
main_local0,9,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,227308760.877,624313255.419,15568896,19922944,4316,2.563,3.979,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run9_hz3.log
main_local0,10,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,8841670.439,8894405.941,29360128,29360128,6817,179.888,16.325,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run10_mimalloc.log
main_local0,10,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,583017714.264,690987408.050,9830400,9830400,701,2.316,0.140,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run10_tcmalloc.log
main_local0,10,system,system,207534003.149,226365016.419,2097152,2097152,340,7.068,0.592,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run10_system.log
main_local0,10,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,114156961.541,127215710.059,4456448,4456448,595,12.577,1.433,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run10_hz8.log
main_local0,10,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,215169445.939,567588430.277,15630336,19922944,4319,2.819,4.207,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run10_hz3.log
main_local0,10,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,43904341.769,44756829.710,179019776,179175424,43395,35.749,0.954,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_local0_run10_hz4.log
main_interleaved_remote50,1,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,33195747.334,36834077.857,4222976,27656192,6547,43.438,5.407,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_interleaved_remote50_run1_hz8.log
main_interleaved_remote50,1,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,38037801.016,42168617.066,113180672,121241600,35241,37.943,13.976,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_interleaved_remote50_run1_hz3.log
main_interleaved_remote50,1,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,21804529.507,22061533.975,284286976,284557312,69191,72.524,0.770,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_interleaved_remote50_run1_hz4.log
main_interleaved_remote50,1,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,4408104.763,4421960.422,49414144,49414144,11680,361.830,29.000,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_interleaved_remote50_run1_mimalloc.log
main_interleaved_remote50,1,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,48161297.966,49447820.821,53084160,53084160,11348,32.357,1.277,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_interleaved_remote50_run1_tcmalloc.log
main_interleaved_remote50,1,system,system,5852089.270,6230751.796,4206592,233541632,93686,256.791,121.179,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_interleaved_remote50_run1_system.log
main_interleaved_remote50,2,hz3,/mnt/workdisk/public_share/hakozuna_repo/libhakozuna_hz3_scale.so,26536134.536,29724995.120,138035200,149159936,51578,53.827,13.198,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_interleaved_remote50_run2_hz3.log
main_interleaved_remote50,2,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,19322943.153,19589644.214,285577216,285736960,69525,81.676,0.799,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_interleaved_remote50_run2_hz4.log
main_interleaved_remote50,2,mimalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libmimalloc2.0/usr/lib/x86_64-linux-gnu/libmimalloc.so.2.0,3651586.345,3665042.091,83099648,83099648,19913,436.557,113.352,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_interleaved_remote50_run2_mimalloc.log
main_interleaved_remote50,2,tcmalloc,/mnt/workdisk/public_share/hakozuna_repo/private/bench-assets/linux/allocators/x86_64/libtcmalloc-minimal4/usr/lib/x86_64-linux-gnu/libtcmalloc_minimal.so.4.5.9,49240632.508,50710085.402,56492032,56492032,12168,31.552,1.279,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_interleaved_remote50_run2_tcmalloc.log
main_interleaved_remote50,2,system,system,4617919.809,5015881.818,4300800,563269632,186910,318.987,97.745,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_interleaved_remote50_run2_system.log
main_interleaved_remote50,2,hz8,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-hz8/libhakozuna_hz8_preload.so,26576037.948,30127113.636,4812800,41418752,9953,53.108,8.532,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_interleaved_remote50_run2_hz8.log
main_interleaved_remote50,3,hz4,/mnt/workdisk/public_share/hakozuna_repo/hakozuna-mt/libhakozuna_hz4.so,22176545.622,22468646.478,285331456,285474816,69406,71.210,0.513,,,bench_results/hz8_medium_v1_rc1_same_run_matrix_20260624T161740Z/main_interleaved_remote50_run3_hz4.log
